EMA_SHORT_PERIOD,EMA_LONG_PERIOD,RSI_PERIOD,MOMENTUM_BOOST_MULTIPLIER,KELLY_MAX_CAP,sharpe_ratio,cumulative_return,annualized_return,annualized_volatility,max_drawdown,success
2,5,4,7.5,0.95,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,4,7.5,0.99,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,5,6.0,0.99,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,4,9.0,0.99,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,5,6.0,0.95,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,4,9.0,0.95,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,5,7.5,0.95,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,5,9.0,0.99,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,5,7.5,0.99,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
2,5,5,9.0,0.95,3.6017514578326364,13.599776245109698,0.30761785643777073,0.08540785227387139,-0.11535539331663613,True
3,5,5,6.0,0.95,3.5220686210498973,12.402752229993949,0.2964749997725078,0.08417638373102772,-0.12239204945417692,True
3,5,5,6.0,0.99,3.5220686210498973,12.402752229993949,0.2964749997725078,0.08417638373102772,-0.12239204945417692,True
3,5,5,7.5,0.95,3.5220686210498973,12.402752229993949,0.2964749997725078,0.08417638373102772,-0.12239204945417692,True
3,5,5,7.5,0.99,3.5220686210498973,12.402752229993949,0.2964749997725078,0.08417638373102772,-0.12239204945417692,True
3,5,5,9.0,0.95,3.5220686210498973,12.402752229993949,0.2964749997725078,0.08417638373102772,-0.12239204945417692,True
3,5,5,9.0,0.99,3.5220686210498973,12.402752229993949,0.2964749997725078,0.08417638373102772,-0.12239204945417692,True
3,5,3,6.0,0.95,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,3,6.0,0.99,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,3,7.5,0.95,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,3,7.5,0.99,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,3,9.0,0.99,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,3,9.0,0.95,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,4,6.0,0.99,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,4,6.0,0.95,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,4,7.5,0.95,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,4,7.5,0.99,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,4,9.0,0.95,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
3,5,4,9.0,0.99,3.5211700674019704,12.420361098206946,0.2966453008354979,0.08424622928093106,-0.11492915964899808,True
2,6,5,6.0,0.95,3.3757013433787186,11.787683549635364,0.2903963495618751,0.08602548626864578,-0.1170260986582694,True
2,6,5,6.0,0.99,3.3757013433787186,11.787683549635364,0.2903963495618751,0.08602548626864578,-0.1170260986582694,True
2,6,5,7.5,0.99,3.3757013433787186,11.787683549635364,0.2903963495618751,0.08602548626864578,-0.1170260986582694,True
2,6,5,7.5,0.95,3.3757013433787186,11.787683549635364,0.2903963495618751,0.08602548626864578,-0.1170260986582694,True
2,6,5,9.0,0.95,3.3757013433787186,11.787683549635364,0.2903963495618751,0.08602548626864578,-0.1170260986582694,True
2,6,5,9.0,0.99,3.3757013433787186,11.787683549635364,0.2903963495618751,0.08602548626864578,-0.1170260986582694,True
2,6,3,6.0,0.95,3.3733675856689302,11.805114316556406,0.29057220422223473,0.0861371305803352,-0.10951757856969901,True
2,6,3,7.5,0.95,3.3733675856689302,11.805114316556406,0.29057220422223473,0.0861371305803352,-0.10951757856969901,True
2,6,3,6.0,0.99,3.3733675856689302,11.805114316556406,0.29057220422223473,0.0861371305803352,-0.10951757856969901,True
2,6,3,7.5,0.99,3.3733675856689302,11.805114316556406,0.29057220422223473,0.0861371305803352,-0.10951757856969901,True
2,6,3,9.0,0.95,3.3733675856689302,11.805114316556406,0.29057220422223473,0.0861371305803352,-0.10951757856969901,True
2,6,3,9.0,0.99,3.3733675856689302,11.805114316556406,0.29057220422223473,0.0861371305803352,-0.10951757856969901,True
4,5,5,6.0,0.95,3.328834604301024,10.726337575903145,0.27925959532975386,0.08389109959651832,-0.11181970552639575,True
4,5,5,6.0,0.99,3.328834604301024,10.726337575903145,0.27925959532975386,0.08389109959651832,-0.11181970552639575,True
4,5,5,7.5,0.95,3.328834604301024,10.726337575903145,0.27925959532975386,0.08389109959651832,-0.11181970552639575,True
4,5,5,7.5,0.99,3.328834604301024,10.726337575903145,0.27925959532975386,0.08389109959651832,-0.11181970552639575,True
4,5,5,9.0,0.95,3.328834604301024,10.726337575903145,0.27925959532975386,0.08389109959651832,-0.11181970552639575,True
4,5,5,9.0,0.99,3.328834604301024,10.726337575903145,0.27925959532975386,0.08389109959651832,-0.11181970552639575,True
4,5,3,6.0,0.95,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,3,6.0,0.99,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,3,7.5,0.95,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,3,9.0,0.95,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,3,7.5,0.99,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,3,9.0,0.99,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,4,6.0,0.95,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,4,6.0,0.99,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,4,7.5,0.95,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,4,7.5,0.99,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,4,9.0,0.95,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
4,5,4,9.0,0.99,3.3280539539091993,10.74174392897546,0.2794276350289231,0.0839612695283085,-0.1042669119804106,True
3,6,3,6.0,0.99,3.3222246651223983,10.581640690670492,0.2776715916109873,0.0835800162842862,-0.10925837277887684,True
3,6,3,6.0,0.95,3.3222246651223983,10.581640690670492,0.2776715916109873,0.0835800162842862,-0.10925837277887684,True
3,6,3,7.5,0.95,3.3222246651223983,10.581640690670492,0.2776715916109873,0.0835800162842862,-0.10925837277887684,True
3,6,3,7.5,0.99,3.3222246651223983,10.581640690670492,0.2776715916109873,0.0835800162842862,-0.10925837277887684,True
3,6,3,9.0,0.99,3.3222246651223983,10.581640690670492,0.2776715916109873,0.0835800162842862,-0.10925837277887684,True
3,6,3,9.0,0.95,3.3222246651223983,10.581640690670492,0.2776715916109873,0.0835800162842862,-0.10925837277887684,True
3,6,4,6.0,0.95,3.319372086407921,10.562012859117472,0.27745480858796356,0.08358653424967884,-0.11059679889151919,True
3,6,4,6.0,0.99,3.319372086407921,10.562012859117472,0.27745480858796356,0.08358653424967884,-0.11059679889151919,True
3,6,4,7.5,0.99,3.319372086407921,10.562012859117472,0.27745480858796356,0.08358653424967884,-0.11059679889151919,True
3,6,4,7.5,0.95,3.319372086407921,10.562012859117472,0.27745480858796356,0.08358653424967884,-0.11059679889151919,True
3,6,4,9.0,0.95,3.319372086407921,10.562012859117472,0.27745480858796356,0.08358653424967884,-0.11059679889151919,True
3,6,4,9.0,0.99,3.319372086407921,10.562012859117472,0.27745480858796356,0.08358653424967884,-0.11059679889151919,True
3,6,5,6.0,0.99,3.3182473161509636,10.54349181969386,0.27724994579995577,0.08355312892155212,-0.11676907848261464,True
3,6,5,6.0,0.95,3.3182473161509636,10.54349181969386,0.27724994579995577,0.08355312892155212,-0.11676907848261464,True
3,6,5,7.5,0.95,3.3182473161509636,10.54349181969386,0.27724994579995577,0.08355312892155212,-0.11676907848261464,True
3,6,5,9.0,0.95,3.3182473161509636,10.54349181969386,0.27724994579995577,0.08355312892155212,-0.11676907848261464,True
3,6,5,9.0,0.99,3.3182473161509636,10.54349181969386,0.27724994579995577,0.08355312892155212,-0.11676907848261464,True
3,6,5,7.5,0.99,3.3182473161509636,10.54349181969386,0.27724994579995577,0.08355312892155212,-0.11676907848261464,True
2,6,4,6.0,0.99,3.31049439612288,11.271728878936973,0.28509076568785163,0.08611727783672996,-0.11085561520037668,True
2,6,4,6.0,0.95,3.31049439612288,11.271728878936973,0.28509076568785163,0.08611727783672996,-0.11085561520037668,True
2,6,4,7.5,0.95,3.31049439612288,11.271728878936973,0.28509076568785163,0.08611727783672996,-0.11085561520037668,True
2,6,4,9.0,0.95,3.31049439612288,11.271728878936973,0.28509076568785163,0.08611727783672996,-0.11085561520037668,True
2,6,4,9.0,0.99,3.31049439612288,11.271728878936973,0.28509076568785163,0.08611727783672996,-0.11085561520037668,True
2,6,4,7.5,0.99,3.31049439612288,11.271728878936973,0.28509076568785163,0.08611727783672996,-0.11085561520037668,True
4,6,5,6.0,0.95,3.1337810494362395,9.135621427973081,0.2607383643466781,0.08320248295380571,-0.10046495359391172,True
4,6,5,7.5,0.95,3.1337810494362395,9.135621427973081,0.2607383643466781,0.08320248295380571,-0.10046495359391172,True
4,6,5,6.0,0.99,3.1337810494362395,9.135621427973081,0.2607383643466781,0.08320248295380571,-0.10046495359391172,True
4,6,5,7.5,0.99,3.1337810494362395,9.135621427973081,0.2607383643466781,0.08320248295380571,-0.10046495359391172,True
4,6,5,9.0,0.95,3.1337810494362395,9.135621427973081,0.2607383643466781,0.08320248295380571,-0.10046495359391172,True
4,6,5,9.0,0.99,3.1337810494362395,9.135621427973081,0.2607383643466781,0.08320248295380571,-0.10046495359391172,True
4,6,3,6.0,0.95,3.1315606513679795,9.172157997253901,0.2611922759692662,0.08340642415952185,-0.0973968694554529,True
4,6,3,6.0,0.99,3.1315606513679795,9.172157997253901,0.2611922759692662,0.08340642415952185,-0.0973968694554529,True
4,6,3,7.5,0.95,3.1315606513679795,9.172157997253901,0.2611922759692662,0.08340642415952185,-0.0973968694554529,True
4,6,3,7.5,0.99,3.1315606513679795,9.172157997253901,0.2611922759692662,0.08340642415952185,-0.0973968694554529,True
4,6,3,9.0,0.95,3.1315606513679795,9.172157997253901,0.2611922759692662,0.08340642415952185,-0.0973968694554529,True
4,6,3,9.0,0.99,3.1315606513679795,9.172157997253901,0.2611922759692662,0.08340642415952185,-0.0973968694554529,True
4,6,4,6.0,0.99,3.077256853043107,8.796162202774939,0.2564492168587529,0.0833369553162745,-0.09739686945545356,True
4,6,4,6.0,0.95,3.077256853043107,8.796162202774939,0.2564492168587529,0.0833369553162745,-0.09739686945545356,True
4,6,4,7.5,0.95,3.077256853043107,8.796162202774939,0.2564492168587529,0.0833369553162745,-0.09739686945545356,True
4,6,4,7.5,0.99,3.077256853043107,8.796162202774939,0.2564492168587529,0.0833369553162745,-0.09739686945545356,True
4,6,4,9.0,0.95,3.077256853043107,8.796162202774939,0.2564492168587529,0.0833369553162745,-0.09739686945545356,True
4,6,4,9.0,0.99,3.077256853043107,8.796162202774939,0.2564492168587529,0.0833369553162745,-0.09739686945545356,True
4,4,3,6.0,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,3,7.5,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,3,6.0,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,3,7.5,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,3,9.0,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,4,6.0,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,3,9.0,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,4,6.0,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,4,7.5,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,4,9.0,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,4,7.5,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,4,9.0,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,5,6.0,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,5,6.0,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,5,7.5,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,5,7.5,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,5,9.0,0.95,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
4,4,5,9.0,0.99,-0.3163047612076961,-9.999999999998899e-05,-1.000442000265167e-05,3.1629052830104066e-05,-9.999999999998899e-05,True
